,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ
2007-08-22,2.8360168532024685,1.281264518240165,4.323687628996919,3.276299540358227,5.658519323813396,2.528523004462749,2.50961584617797,0.43895334193191715,-7.584768353166504,1.6743294065918461,1.2850862776229577,1.3618785122341692,0.9734619192395654
2007-08-23,-1.6218572845468446,-0.5003164258741115,-1.8735182672386945,-1.0294472172941478,-1.768520072215788,-1.1940591401192802,-1.094184190541192,-0.23021772134866234,2.1525082829857634,-0.6855454630850196,-0.6630887691771861,-0.5059527163107277,-0.377361795137328
2007-08-24,2.6993710187013265,1.2510666881392905,4.212957388629807,3.255332390810742,5.559866315657342,2.4529148207950926,2.438446910091601,0.4020215377161931,-8.644709333260911,1.706555899601788,1.2462303746757661,1.3309788336422976,0.9450500536220438
2007-08-27,-2.5686974629858095,-1.0864152359320098,-3.7050275231366916,-2.670775431915138,-4.688493830726812,-2.195001286131389,-2.1600686934423328,-0.41395042571915547,4.777534824107433,-1.3358565583124908,-1.1245969743206878,-1.1493871388563452,-0.8317666756003795
2007-08-28,-6.167799576537112,-2.666325802000941,-9.049446530995603,-6.628549734780235,-11.615144743254534,-5.336325294877307,-5.272222861617754,-0.99404648354088,12.32165333445672,-3.295803974389744,-2.7217727015649458,-2.8269455422839087,-2.0401124554367973
2007-08-29,5.090817745129167,2.2607673664040786,7.648252447570514,5.722355614128228,9.928552126721632,4.487495563850675,4.444857308014009,0.7981696159164466,-12.41367807175142,2.903591695094762,2.2848710150404172,2.4003565364681383,1.7215020250845448
2007-08-30,-1.5565742306863928,-0.5851321069244766,-2.0267970873362042,-1.311871910245257,-2.424571898214404,-1.2288710000891674,-1.195208429422095,-0.2781255620020037,0.15378143284457346,-0.5856235508979755,-0.6346386384453662,-0.6147429868511294,-0.45816509693646845
2007-08-31,2.5189465095769403,1.1355246117183653,3.8327765569186836,2.899454594147659,5.011831822091172,2.2423228988795203,2.2251470464164087,0.3908999722254544,-6.637780610082182,1.4791332267328052,1.1397502238771327,1.2068463424842903,0.8630951171207822
2007-09-04,2.141659744981182,1.0215411942932449,3.4017523337194406,2.666803040953782,4.617745754227644,1.966132595334729,1.9738408658983613,0.3391468454074412,-6.063393259178968,1.3159901050274483,0.9851056338964043,1.0921670551644262,0.7776635974877129
2007-09-05,-2.7610731470906575,-1.1717416667097786,-3.9837848470697006,-2.8729429269979967,-5.078421730851275,-2.357089249664441,-2.325748941395483,-0.45550494217698334,4.553828458802343,-1.3988846899489562,-1.202746259264199,-1.2413848601083397,-0.9003198866652528
2007-09-06,0.4428320444435084,0.25468632388267426,0.8333230488903007,0.7338255204867052,1.201623198552182,0.46687295430748044,0.4757223282544985,0.05357916471701395,-2.9024075701906007,0.40644599004831705,0.23175001643327442,0.27432097590371624,0.18791640612056523
2007-09-07,-3.8355839459302272,-1.7026461862193236,-5.7787870886816,-4.3337456101972505,-7.448196640906048,-3.3936561638042675,-3.3517539252467885,-0.5806184854654293,10.601521273731526,-2.2713467134898,-1.7360874015165688,-1.805130725063852,-1.2900068737525456
2007-09-10,-1.7162588786219144,-0.5698554544356116,-2.057158875379363,-1.195613546104835,-2.172299031629696,-1.2855252813820528,-1.2108619633069961,-0.2810190162133741,0.6080739872748275,-0.6347611668688732,-0.6899966502195354,-0.5870484159258582,-0.4411244038619214
2007-09-11,2.516583359356027,1.2146881818301623,4.062644024392053,3.2246794869835385,5.472606199660582,2.346867683762189,2.3464627562513627,0.367298052595079,-9.231491587951751,1.695875806697053,1.1852462645611364,1.2961374583836127,0.914640662437847
2007-09-12,-0.7372561930964395,-0.15486648718740956,-0.6401311594571516,-0.17084665193337428,-0.38347269493631586,-0.44606144224658095,-0.38569665571584233,-0.1260804929470186,-1.3981942213846699,-0.11264951454391857,-0.2590106177550673,-0.14825928938792649,-0.1243152095949651
2007-09-13,0.9820962130532561,0.5738187517852893,1.8238993156244807,1.595157846204609,2.7947000963985347,1.0101786916556696,1.0581160411962156,0.17370377258122063,-3.240453857708414,0.6910516933580632,0.4780420186785483,0.6256372056831413,0.4406694736758481
2007-09-14,0.5196701383305515,0.15680709129336634,0.594876888703194,0.32206246841619707,0.5389969246313211,0.3814567032774385,0.3462234073319876,0.06934358668336776,-0.9060425509354315,0.23234214040141865,0.21432268251032452,0.15749346622565236,0.11691992671589153
2007-09-17,-1.9865053619685995,-0.7827154592772234,-2.725640808252819,-1.8683445822034535,-3.249927237749782,-1.641475795135452,-1.587984960531895,-0.3052978956341604,3.742117978762679,-1.005402007854668,-0.858881617970966,-0.8202078694553571,-0.5958629403497532
2007-09-18,8.435053056898301,3.545265527244745,12.119944338281531,8.704209077820785,15.238487203844059,7.1917868599710815,7.062820416344589,1.3449052024939243,-16.232636803238492,4.4113281199127705,3.6949392666708265,3.7466294793024852,2.710242225639375
2007-09-19,2.6964608758658644,0.9908526895235571,3.49112053488015,2.2430119834046938,3.996469904243044,2.1327331342949485,2.045325688185856,0.4354750046903365,-2.7391820135103884,1.1687060486542145,1.1240440142558932,1.032688030910561,0.762199875181479
2007-09-20,-2.453108985024782,-0.9679727685314973,-3.3402984733503898,-2.272303656307405,-4.0671905837429865,-2.007014213131933,-1.9568204260020234,-0.410449854387408,2.6129307852795716,-1.1071276765319218,-1.0372121377033727,-1.01865034530748,-0.747372636629726
2007-09-21,0.04527346663999966,0.15625591169974481,0.44653318138831144,0.5831936771287511,0.9054808991077661,0.20784278166392955,0.2451763164613287,-0.012155629621616412,-3.298342407544472,0.313582399843538,0.08490139065497361,0.17730098497437372,0.11049461628381518
2007-09-24,-2.4644266511515793,-0.8450828741933881,-3.002641103377205,-1.7862347871715527,-3.320019661013426,-1.8599231345769265,-1.773697705695038,-0.4292154960451753,-0.28797318500084934,-0.847712292107877,-0.9824020893218748,-0.8773285994491787,-0.6614268348094292
2007-09-25,-1.3597972513558938,-0.42819091928674574,-1.5523191167077057,-0.8386529185111911,-1.6009295108858006,-0.9803445763328696,-0.9214396170211463,-0.24053182201778728,-0.9488069331570759,-0.39409554700179306,-0.5251932194995855,-0.44023223755282986,-0.33778981078072007
2007-09-26,1.310686579779232,0.5929155775814803,2.0126357684201848,1.5339939503751174,2.600822902934059,1.1785847795645212,1.163618118068064,0.18874999826562278,-4.373228798538188,0.8326411561334586,0.6043021968742621,0.6285460011741292,0.4460317897134379
2007-09-27,1.4510427463904956,0.6121241062042667,2.09855537559614,1.5162320322541822,2.623542921240643,1.2453814625430757,1.2199519386900384,0.22263166226088565,-3.3552326911159716,0.7979557133935434,0.6427075604222915,0.6460476586227287,0.4651617262386313
2007-09-28,-1.6411334795099497,-0.594817709372685,-2.115753053351538,-1.3519581640451968,-2.3614939070795056,-1.2981167603503285,-1.2353509313655544,-0.25036575069105244,2.435308330743681,-0.7585886919476448,-0.6915500008420197,-0.6171158134647201,-0.45315832221964253
2007-10-01,4.338294866799032,1.7140137550729695,5.95570839987654,4.08513269017857,7.140377121858495,3.58336163656755,3.4729319467402693,0.6771629287190869,-7.608681535706245,2.160236105647599,1.869970101456044,1.7979453934645726,1.3080309449179353
2007-10-02,1.3075871224488973,0.352452918982199,1.3506323205344335,0.6058262107353491,1.1484424811067087,0.8863734380568795,0.801352702848623,0.2136927477832321,0.7239296189305127,0.35978997959642617,0.4955019926827921,0.352182253544125,0.2752022492910573
2007-10-03,-1.3321575312132534,-0.5111754742813511,-1.7816474717503226,-1.1882677673487247,-2.1094905771134305,-1.0779226514666684,-1.042474673600384,-0.21585483623914997,1.631243941462955,-0.6077351482201365,-0.5628916844103666,-0.5354620791929051,-0.3928819920431076
2007-10-04,0.479710292856618,0.20552499904607865,0.6939496797541669,0.5018135458208914,0.8995670741839088,0.40926055009798973,0.4062470189993099,0.08297954722446271,-0.5870699295020626,0.23034784118340915,0.20694360209674476,0.21841846848181407,0.1590748978006464
2007-10-05,3.6467979466597846,1.477703603409762,5.11289057417131,3.583596655856874,6.2176380644107905,3.060594109917329,2.975928736082004,0.5595384650656646,-7.531064717201649,1.9121474923489388,1.5926088602763222,1.55306847196124,1.123927046516149
2007-10-08,-1.7626480579430372,-0.6599195142084072,-2.3025186792755554,-1.4954193361247088,-2.7066029429082774,-1.3992132711989447,-1.3525624018957743,-0.2983866916177721,1.1391674775641856,-0.7266792157649774,-0.7295109066967644,-0.6909594444583769,-0.5116294770646412
2007-10-09,1.3847062318787893,0.7409251092086928,2.428368658599992,2.046008402287022,3.4602613000581206,1.3743541151867387,1.3988336301245194,0.20184544131220997,-6.171327461722761,1.0456166315383069,0.6794184506832279,0.7975376171859904,0.5571388580563674
2007-10-10,-0.9848915971731366,-0.34232382412179485,-1.20040950564941,-0.7148942667645193,-1.3734184579806537,-0.7398578993673726,-0.7131494647427931,-0.18497151602316356,-0.8623326894259171,-0.29094638459475264,-0.38470576646592386,-0.35762648157308474,-0.2719696358392129
2007-10-11,-1.4665684059556943,-0.6110115196485766,-2.1353205248706386,-1.5513084010672396,-2.550709057776831,-1.2755475357752009,-1.2290292229492552,-0.18544861155956244,5.6780594714718635,-0.9563291846499279,-0.6750427576646995,-0.6391401286066175,-0.4520159985789127
2007-10-12,0.9171875194100242,0.46810844033403365,1.5635259454545003,1.2913537805037405,2.1281596594239054,0.8957014369277375,0.8961700869491604,0.1163096441087622,-4.806506709879741,0.7287998043238613,0.4540158637567307,0.49975637504522813,0.34672464342223
2007-10-15,-3.0008645946069534,-1.1927214547058762,-4.129135666218695,-2.83944999425759,-4.997663473145481,-2.479840745591496,-2.4108268516093974,-0.4791441972197979,4.71688395045606,-1.4613230057598552,-1.288453482847762,-1.253270099730396,-0.9134460203680363
2007-10-16,-2.300511261647656,-0.948708414554189,-3.2436740152389927,-2.287374600251888,-4.064103884198897,-1.9306946118403139,-1.8963739080280817,-0.3821883385168384,3.223441730767191,-1.1123001469337064,-0.9899239938973738,-1.0025696710695737,-0.7304715068076542
2007-10-17,0.026761354109919214,0.11537629371434727,0.32771896428533936,0.4344166829251025,0.673677139175137,0.15108890230646993,0.1796400137701578,-0.010203189344359976,-2.4741595429795784,0.23303269952055605,0.06093223740414658,0.13119276506543412,0.08147667833350694
2007-10-18,-1.0113639242906691,-0.386242290506581,-1.324128578491144,-0.8629014142558293,-1.6265195691628849,-0.7988270879821032,-0.7836758575706244,-0.19081454298704573,-0.4233604125107213,-0.34853119355633355,-0.40737641340112435,-0.40772330100317455,-0.305366738044126
2007-10-19,-6.818626508699852,-2.9491807109835637,-10.04002048165157,-7.377039437364589,-12.80123744455084,-5.924520996098882,-5.8375387162317125,-1.0627781206998788,15.83814745247345,-3.7935843383963537,-3.0354160819955065,-3.122507667058039,-2.2451470823536344
2007-10-22,2.7305524327763293,0.9662462028507294,3.4513959579190914,2.152742268534551,3.794242008018728,2.1281977436080415,2.0192293662968925,0.42411859903212773,-3.2460506500951065,1.1953205754293477,1.1364682461747058,1.0004654845431225,0.7389305675199622
2007-10-23,1.1533761302704981,0.6540506015023512,2.1497849942031633,1.8820668069040747,3.0659126838620274,1.2083619359765556,1.226113079957978,0.13494078611437266,-7.7012401474035785,1.0631597188413684,0.6034349578534004,0.7031036269168427,0.48108095044508503
2007-10-24,-1.6690252421317093,-0.5683406538367917,-2.0381198471664215,-1.2156171984340531,-2.200350023485052,-1.2662832847737402,-1.198551145383145,-0.27335099665612655,0.7975162152138022,-0.638783811643268,-0.6762464213724448,-0.5873780753269777,-0.4395393986008443
2007-10-25,-0.5418992850911801,-0.13783148938964024,-0.5386925742436622,-0.22140814558478905,-0.4236732143836876,-0.35854384933224775,-0.3200584631663652,-0.08761620292387477,-0.3649047292433254,-0.14031410493798924,-0.20295236211721526,-0.1362599916062485,-0.10763222322190849
2007-10-26,3.9957699025391427,1.6425556110611605,5.631686976600861,3.9693227740992345,7.008328697180733,3.3560684696301286,3.2885118491415564,0.6504624219193282,-6.331529457234077,1.9784585852831453,1.7270048410008525,1.7335920404619365,1.260651463851606
2007-10-29,-0.40597327091196406,0.03350423614272913,-0.007820311803919067,0.39011384913542113,0.47950885336774746,-0.08845265157043945,-0.029891274935196725,-0.1027074830846875,-4.551285164809756,0.25634541980669234,-0.0744850260069854,0.0523747846139652,0.009411138889840596
2007-10-30,-1.246000111215769,-0.6223604329053884,-2.0656645431387832,-1.6729350978743724,-2.841566281240452,-1.1848165708626839,-1.1925479401849575,-0.18352196455152103,4.78028925248899,-0.8650228026141911,-0.5934577714685298,-0.6663087926598275,-0.468952831098529
2007-10-31,2.5396267912143293,1.1742181397563216,3.9472795802436424,3.0399827340176326,5.227135237218013,2.2979794399756535,2.288073096363327,0.38837918717733627,-7.475646889706175,1.5597928916589292,1.1641676168532349,1.250201949919132,0.8902196513511237
2007-11-01,-8.041480056480237,-3.276001377575984,-11.277638783682939,-7.90839286493837,-13.885831947873706,-6.736924364342297,-6.578962562942244,-1.2832515459553475,13.86809132712731,-4.041513506739715,-3.483002770979612,-3.4511794083671563,-2.5069178101856235
2007-11-02,-0.8456322501155527,-0.2123540313243938,-0.7780238138917805,-0.2594326532352772,-0.7295730845398447,-0.5155253658519668,-0.48358894455394197,-0.19989978216374538,-4.443057013497386,0.04327435947857766,-0.270472038306687,-0.21729480477397212,-0.18576942907097363
2007-11-05,-2.164059690019579,-0.8791644216981723,-3.0344770290016516,-2.127354035256035,-3.7123938269968706,-1.8146436869344278,-1.7681328150834368,-0.33845789549565236,4.113246515790409,-1.1119654865873125,-0.9413296894596942,-0.9250543465226891,-0.6706614321001146
2007-11-06,2.7592257798631827,1.289092609323589,4.3272798848577665,3.3571896139024746,5.756737077192313,2.5143151333389495,2.506411194571194,0.4182567363081031,-8.54477737859132,1.7302914245219037,1.2724617830055833,1.3733615322984813,0.9759518200945885
2007-11-07,-7.475597113451524,-3.2381303923538534,-10.983263222283572,-8.055249164070725,-14.12116918490605,-6.473618028770756,-6.399240589773853,-1.2072385339117617,14.88320854431969,-3.9946590591401754,-3.299562134081791,-3.4341581827103913,-2.478243110243454
2007-11-08,2.032129499774593,0.4611245123261596,1.8081301010490105,0.5342228047953259,1.3420804805079736,1.233707919552495,1.1038644830955362,0.4014991552435345,6.620776439625127,0.1426460753526244,0.688071656628786,0.45519444139718357,0.3850805623124053
2007-11-09,-1.698708181083069,-1.0514972945947267,-3.3966906050872336,-3.0965519621953015,-5.06767164622166,-1.8775910452307585,-1.935912963637498,-0.20311279643774133,12.385778733295357,-1.6834592777939583,-0.9185302103720221,-1.1386625364611556,-0.7754963041948105
2007-11-12,-1.387994108086665,-0.8175018651874468,-2.637497134723078,-2.3370192394734643,-3.9246916356750976,-1.466475620395571,-1.514172712751707,-0.19704011579933198,7.616501718417613,-1.1845987261015853,-0.7127303202362157,-0.8857883915852988,-0.6124310399762026
2007-11-13,6.33011547757659,2.9759561845091387,9.93947974155145,7.720222087455928,13.379441430161595,5.761896771611767,5.769707895771342,1.0021534978035276,-17.293568977756127,3.824072210353146,2.8956709064283217,3.1775953194339253,2.266178345862176
2007-11-14,-1.74360259381264,-0.6748861884369849,-2.3413054792755856,-1.5687138560973029,-2.8065434883011213,-1.4129987512256579,-1.3718006600271515,-0.2894892816566801,1.7988850229346567,-0.7759398259467973,-0.7339340326524381,-0.7084886588934322,-0.5207493955647496
2007-11-15,-3.2848107836528038,-1.4765488668511806,-4.9782030513339,-3.753320185266539,-6.522873705436858,-2.9128513415557413,-2.8935661231510923,-0.5196583984697473,7.992105749364355,-1.8818940772958417,-1.477614372731926,-1.5700965162507492,-1.1254843032175283
2007-11-16,-1.356400297051575,-0.25922664586382893,-1.0863179916939103,-0.1865119256445445,-0.5820522445750917,-0.7742356165016179,-0.6665337133010748,-0.25837171783263846,-4.555955396641511,-0.0599152503814091,-0.44803696166113893,-0.2461590231363911,-0.2179029573783311
2007-11-19,-4.8376045608191856,-2.014475659465602,-6.892428441617466,-4.9099180359326455,-8.63647661923206,-4.096762397949086,-4.0209065185962585,-0.7811696723087941,8.433404350458524,-2.460876164249151,-2.1050360186478705,-2.1281218480518205,-1.5434890380382529
2007-11-20,-0.005385001449278663,0.19580923284625826,0.5215061802886516,0.7394795582605221,1.2121522721498348,0.22390489150498288,0.29009779944664876,-0.004416367534757909,-3.1438138113253853,0.31594105062981476,0.07409357347753931,0.22752514639275923,0.14442510919172008
2007-11-21,-3.5914706398809044,-1.7533865084908944,-5.816456300520971,-4.629434777036586,-7.985975061520529,-3.3466935329480036,-3.370884945255562,-0.5632530621143228,11.098557831879935,-2.2911551207638547,-1.6709419809281707,-1.8777128262016487,-1.3323554599347869
2007-11-23,4.584920909948744,1.9628736431299427,6.680864099365375,4.862242542905997,8.508159740748347,3.9484538633002413,3.8917395059006092,0.7334944987856352,-9.205299971734433,2.442763472204029,2.0200089667478593,2.078471234627449,1.5005777911984841
2007-11-26,-6.191854910602299,-2.6277440703542307,-8.942984999551488,-6.455251728811344,-11.375068353633576,-5.292600867886556,-5.217611676938421,-1.0112222916699465,10.836201506635113,-3.1791076639244666,-2.7045937760739043,-2.7826564052347535,-2.015827188643157
2007-11-27,1.7419541215507823,0.9983699301931885,3.223121880779753,2.8110445059297526,4.7756139973616305,1.7988481477471574,1.8564291997477147,0.26286369553927186,-8.204260803371128,1.380669046530062,0.8730390011482508,1.0815030173062832,0.7529749766433499
2007-11-28,7.396439028751312,3.3055067516935033,11.185222294858868,8.41624571466756,14.526913356553944,6.556763921132885,6.492636861929832,1.1394226768000661,-19.572824174687653,4.333290602202878,3.3419448864884127,3.509202085064335,2.5103083303719202
2007-11-29,-1.239795134472727,-0.33388965885552824,-1.2705088840384602,-0.5605459650190944,-1.1014885898903906,-0.8332007956489266,-0.7573855784777049,-0.21326156314667521,-1.3367489747241197,-0.29719998509703016,-0.4620835704499397,-0.33490680978795806,-0.2640625341342351
2007-11-30,2.472360664071435,1.0633806568965976,3.561185913779744,2.565670975900324,4.702418333377719,2.094566016548395,2.0942612125959243,0.4576995617405627,-1.2646704249595002,1.070853425548371,1.0466048636739793,1.1342320061509934,0.8323557989118119
2007-12-03,-2.1003791424874354,-0.8350666596024465,-2.913679558559513,-2.019765220009457,-3.4641902798635895,-1.7529155277891104,-1.6926615920548747,-0.30919521432719016,4.893020562495805,-1.130092325026607,-0.9206442191279738,-0.8742401839233119,-0.6313115767262701
2007-12-04,-2.317413193301427,-0.9586370218615102,-3.28407824024746,-2.3271879343654382,-4.098846587696124,-1.954691614494454,-1.916556053407048,-0.37504942458822144,3.8945311201945025,-1.1656442099535151,-1.0054199860250252,-1.0121420782778412,-0.7349140667241545
2007-12-05,3.7147177062050853,1.682530501761216,5.671104890848578,4.3025072785182115,7.443809889691365,3.314187833340654,3.2927757252566665,0.5790622202846966,-9.749270839550748,2.1829091607826143,1.681912825887138,1.789329240333833,1.2795501141334356
2007-12-06,5.415945073756584,2.1181381315671897,7.357664735252077,4.99157461038374,8.81083707130654,4.434019571475968,4.299241642228726,0.8681729666579683,-7.794260025700024,2.5704777193469055,2.310084200912752,2.2222196865390758,1.6240190508188528
2007-12-07,-0.20236368113196634,-0.07862414022761252,-0.26373194887203455,-0.17112889330091569,-0.3411176222606695,-0.1578435904304755,-0.15777702118994272,-0.043629901963007534,-0.3954834983886939,-0.04953726952871722,-0.07811170846264266,-0.08381703298147059,-0.06380941616801887
2007-12-10,1.877883901412462,0.8349018265789712,2.810917632297146,2.096761231740016,3.688214168718636,1.6469114348568672,1.6382757561926573,0.30913604423198565,-3.7008061800873078,1.0124552035395624,0.8326647775840308,0.8883741949918835,0.6403536352991029
2007-12-11,-6.844278089656614,-2.996763049803447,-10.170233496796492,-7.535114525883411,-13.082270801207507,-5.9851719730108845,-5.912692339734615,-1.0718861316270054,16.12896849151036,-3.8430268469948135,-3.0567925465486265,-3.1773235417542223,-2.282327654205811
2007-12-12,1.4742233817123742,0.7103515995642874,2.375627152898955,1.8830362095313073,3.1999560846573147,1.3726373721559186,1.3725357943822747,0.2163644977988904,-5.316976794707999,0.9866793339345755,0.6930084680459785,0.7580153885215022,0.5352717084407224
2007-12-13,-1.2166064524078861,-0.37001889253313686,-1.356425415271878,-0.7045936914998205,-1.3477500471187427,-0.8638841674106573,-0.8054899171138945,-0.2125554508327295,-0.8823193237547673,-0.34331700810606297,-0.4669024054940729,-0.3783313159052562,-0.29166099004126733
2007-12-14,-4.37098038004717,-1.7616442402365176,-6.074736585080383,-4.220995960392368,-7.437026984377467,-3.6366729047282758,-3.546765170717989,-0.7028774313267196,6.930354624783876,-2.14564182747418,-1.8822597704167607,-1.8544245664312868,-1.350172423171642
2007-12-17,-3.421152946901124,-1.5701059655598255,-5.298020091363768,-4.067444475962249,-6.95111067255881,-3.09088692880206,-3.0674185770285067,-0.5098730834883848,10.70497338167004,-2.137638843484581,-1.5734274069778909,-1.668906246242976,-1.1863462093208788
2007-12-18,3.1533623030884668,1.1111766631827404,3.9819523858644192,2.4803094844098776,4.339502816575402,2.4587169240930398,2.326769431122448,0.4799998278313833,-4.2732168448184735,1.413201429634462,1.3177023518016004,1.148715801221797,0.8467896750266907
2007-12-19,-0.29469970881711394,-0.11411209527220567,-0.3678402770769084,-0.22693129046257848,-0.5178068681550583,-0.21820135426225998,-0.22595123458802108,-0.08088768912969564,-1.6343836865138996,-0.0006794766383801387,-0.10119094207347759,-0.12376399429791043,-0.09808585057604594
2007-12-20,2.26541407811132,0.8760322729805495,3.088832129695231,2.1022996980468602,3.5657112091658107,1.8711280930824454,1.7915745635698914,0.3201509789872567,-5.721160724200231,1.2355120606620464,0.9933325431871995,0.9126110429391581,0.658399860034523
2007-12-21,4.069313042780012,1.7646750076407702,6.00715370325238,4.424044564075818,7.6636162160212224,3.543250415115824,3.491317740882345,0.63077306588827,-9.732202517166485,2.2853264655411087,1.8157370098342889,1.868436389814895,1.3422317584157177
2007-12-24,2.2611899582901906,0.950467218395723,3.2438018797926955,2.326225513972887,4.093889585655132,1.9239982749208628,1.8923041276726074,0.3667236732064022,-3.9769411007899786,1.157379254540069,0.9861034406085819,1.0052294663298167,0.7285453405868848
2007-12-26,0.578499547816092,0.22140826699601088,0.7831203210467662,0.5288766583969484,0.8956250252624587,0.47552500494110517,0.45418733316027876,0.08123838889414893,-1.4581931709039502,0.31408170223503307,0.2531711508768134,0.23031071867122083,0.1662603446472902
